cidade,cidade_id,safra,variavel_alvo,cultivo,cenario,valor,modelo
Vila Nova do Sul,39,2033,quantidade_produzida,arroz,ssp245,2612.25537109375,30 anos
Vila Nova do Sul,39,2034,quantidade_produzida,arroz,ssp245,2438.15283203125,30 anos
Agudo,0,2025,quantidade_produzida,arroz,ssp370,59721.046875,30 anos
Agudo,0,2026,quantidade_produzida,arroz,ssp370,55471.5234375,30 anos
Agudo,0,2027,quantidade_produzida,arroz,ssp370,41870.1015625,30 anos
Agudo,0,2028,quantidade_produzida,arroz,ssp370,49067.5625,30 anos
Agudo,0,2029,quantidade_produzida,arroz,ssp370,55226.7578125,30 anos
Agudo,0,2030,quantidade_produzida,arroz,ssp370,42081.3515625,30 anos
Agudo,0,2031,quantidade_produzida,arroz,ssp370,48218.8203125,30 anos
Agudo,0,2032,quantidade_produzida,arroz,ssp370,54340.72265625,30 anos
Agudo,0,2033,quantidade_produzida,arroz,ssp370,41315.87890625,30 anos
Agudo,0,2034,quantidade_produzida,arroz,ssp370,46874.65625,30 anos
Cacapava do Sul,1,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacapava do Sul,1,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cacequi,2,2025,quantidade_produzida,arroz,ssp370,103715.0078125,30 anos
Cacequi,2,2026,quantidade_produzida,arroz,ssp370,97194.515625,30 anos
Cacequi,2,2027,quantidade_produzida,arroz,ssp370,71177.015625,30 anos
Cacequi,2,2028,quantidade_produzida,arroz,ssp370,84702.7578125,30 anos
Cacequi,2,2029,quantidade_produzida,arroz,ssp370,87132.7265625,30 anos
Cacequi,2,2030,quantidade_produzida,arroz,ssp370,68801.09375,30 anos
Cacequi,2,2031,quantidade_produzida,arroz,ssp370,78701.328125,30 anos
Cacequi,2,2032,quantidade_produzida,arroz,ssp370,84500.078125,30 anos
Cacequi,2,2033,quantidade_produzida,arroz,ssp370,72774.2578125,30 anos
Cacequi,2,2034,quantidade_produzida,arroz,ssp370,76459.953125,30 anos
Cachoeira do Sul,3,2025,quantidade_produzida,arroz,ssp370,256648.40625,30 anos
Cachoeira do Sul,3,2026,quantidade_produzida,arroz,ssp370,251596.28125,30 anos
Cachoeira do Sul,3,2027,quantidade_produzida,arroz,ssp370,206639.375,30 anos
Cachoeira do Sul,3,2028,quantidade_produzida,arroz,ssp370,235154.421875,30 anos
Cachoeira do Sul,3,2029,quantidade_produzida,arroz,ssp370,273682.78125,30 anos
Cachoeira do Sul,3,2030,quantidade_produzida,arroz,ssp370,210220.609375,30 anos
Cachoeira do Sul,3,2031,quantidade_produzida,arroz,ssp370,235081.09375,30 anos
Cachoeira do Sul,3,2032,quantidade_produzida,arroz,ssp370,265425.65625,30 anos
Cachoeira do Sul,3,2033,quantidade_produzida,arroz,ssp370,198641.625,30 anos
Cachoeira do Sul,3,2034,quantidade_produzida,arroz,ssp370,222593.609375,30 anos
Capao do Cipo,4,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Capao do Cipo,4,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Cerro Branco,5,2025,quantidade_produzida,arroz,ssp370,5471.72265625,30 anos
Cerro Branco,5,2026,quantidade_produzida,arroz,ssp370,5392.03759765625,30 anos
Cerro Branco,5,2027,quantidade_produzida,arroz,ssp370,4689.8994140625,30 anos
Cerro Branco,5,2028,quantidade_produzida,arroz,ssp370,5027.9208984375,30 anos
Cerro Branco,5,2029,quantidade_produzida,arroz,ssp370,6233.79345703125,30 anos
Cerro Branco,5,2030,quantidade_produzida,arroz,ssp370,4891.1123046875,30 anos
Cerro Branco,5,2031,quantidade_produzida,arroz,ssp370,5776.001953125,30 anos
Cerro Branco,5,2032,quantidade_produzida,arroz,ssp370,6685.6484375,30 anos
Cerro Branco,5,2033,quantidade_produzida,arroz,ssp370,5251.3759765625,30 anos
Cerro Branco,5,2034,quantidade_produzida,arroz,ssp370,5851.060546875,30 anos
Dilermando de Aguiar,6,2025,quantidade_produzida,arroz,ssp370,15732.9208984375,30 anos
Dilermando de Aguiar,6,2026,quantidade_produzida,arroz,ssp370,14696.71875,30 anos
Dilermando de Aguiar,6,2027,quantidade_produzida,arroz,ssp370,10927.564453125,30 anos
Dilermando de Aguiar,6,2028,quantidade_produzida,arroz,ssp370,13107.1123046875,30 anos
Dilermando de Aguiar,6,2029,quantidade_produzida,arroz,ssp370,14139.2392578125,30 anos
Dilermando de Aguiar,6,2030,quantidade_produzida,arroz,ssp370,10916.04296875,30 anos
Dilermando de Aguiar,6,2031,quantidade_produzida,arroz,ssp370,12521.00390625,30 anos
Dilermando de Aguiar,6,2032,quantidade_produzida,arroz,ssp370,14122.177734375,30 anos
Dilermando de Aguiar,6,2033,quantidade_produzida,arroz,ssp370,11152.1904296875,30 anos
Dilermando de Aguiar,6,2034,quantidade_produzida,arroz,ssp370,12287.873046875,30 anos
Dona Francisca,7,2025,quantidade_produzida,arroz,ssp370,15915.2451171875,30 anos
Dona Francisca,7,2026,quantidade_produzida,arroz,ssp370,14910.841796875,30 anos
Dona Francisca,7,2027,quantidade_produzida,arroz,ssp370,11264.671875,30 anos
Dona Francisca,7,2028,quantidade_produzida,arroz,ssp370,13308.482421875,30 anos
Dona Francisca,7,2029,quantidade_produzida,arroz,ssp370,15039.6982421875,30 anos
Dona Francisca,7,2030,quantidade_produzida,arroz,ssp370,11564.14453125,30 anos
Dona Francisca,7,2031,quantidade_produzida,arroz,ssp370,13233.1103515625,30 anos
Dona Francisca,7,2032,quantidade_produzida,arroz,ssp370,14880.19921875,30 anos
Dona Francisca,7,2033,quantidade_produzida,arroz,ssp370,11401.06640625,30 anos
Dona Francisca,7,2034,quantidade_produzida,arroz,ssp370,12957.548828125,30 anos
Faxinal do Soturno,8,2025,quantidade_produzida,arroz,ssp370,11732.9443359375,30 anos
Faxinal do Soturno,8,2026,quantidade_produzida,arroz,ssp370,11106.568359375,30 anos
Faxinal do Soturno,8,2027,quantidade_produzida,arroz,ssp370,8621.3896484375,30 anos
Faxinal do Soturno,8,2028,quantidade_produzida,arroz,ssp370,10039.662109375,30 anos
Faxinal do Soturno,8,2029,quantidade_produzida,arroz,ssp370,11371.4296875,30 anos
Faxinal do Soturno,8,2030,quantidade_produzida,arroz,ssp370,8943.5498046875,30 anos
Faxinal do Soturno,8,2031,quantidade_produzida,arroz,ssp370,10092.263671875,30 anos
Faxinal do Soturno,8,2032,quantidade_produzida,arroz,ssp370,11326.8125,30 anos
Faxinal do Soturno,8,2033,quantidade_produzida,arroz,ssp370,8906.0283203125,30 anos
Faxinal do Soturno,8,2034,quantidade_produzida,arroz,ssp370,10053.14453125,30 anos
Formigueiro,9,2025,quantidade_produzida,arroz,ssp370,52693.921875,30 anos
Formigueiro,9,2026,quantidade_produzida,arroz,ssp370,49321.5234375,30 anos
Formigueiro,9,2027,quantidade_produzida,arroz,ssp370,37118.44921875,30 anos
Formigueiro,9,2028,quantidade_produzida,arroz,ssp370,44239.55859375,30 anos
Formigueiro,9,2029,quantidade_produzida,arroz,ssp370,49942.48828125,30 anos
Formigueiro,9,2030,quantidade_produzida,arroz,ssp370,38054.78125,30 anos
Formigueiro,9,2031,quantidade_produzida,arroz,ssp370,43605.125,30 anos
Formigueiro,9,2032,quantidade_produzida,arroz,ssp370,49141.18359375,30 anos
Formigueiro,9,2033,quantidade_produzida,arroz,ssp370,37362.66015625,30 anos
Formigueiro,9,2034,quantidade_produzida,arroz,ssp370,42389.5703125,30 anos
Itaara,10,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itaara,10,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Itacurubi,11,2025,quantidade_produzida,arroz,ssp370,9241.0087890625,30 anos
Itacurubi,11,2026,quantidade_produzida,arroz,ssp370,8895.5947265625,30 anos
Itacurubi,11,2027,quantidade_produzida,arroz,ssp370,6812.08984375,30 anos
Itacurubi,11,2028,quantidade_produzida,arroz,ssp370,7265.68212890625,30 anos
Itacurubi,11,2029,quantidade_produzida,arroz,ssp370,7849.29638671875,30 anos
Itacurubi,11,2030,quantidade_produzida,arroz,ssp370,6714.22021484375,30 anos
Itacurubi,11,2031,quantidade_produzida,arroz,ssp370,6945.830078125,30 anos
Itacurubi,11,2032,quantidade_produzida,arroz,ssp370,7174.1767578125,30 anos
Itacurubi,11,2033,quantidade_produzida,arroz,ssp370,6771.79541015625,30 anos
Itacurubi,11,2034,quantidade_produzida,arroz,ssp370,7320.126953125,30 anos
Ivora,12,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Ivora,12,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Jaguari,13,2025,quantidade_produzida,arroz,ssp370,14123.9013671875,30 anos
Jaguari,13,2026,quantidade_produzida,arroz,ssp370,13609.5625,30 anos
Jaguari,13,2027,quantidade_produzida,arroz,ssp370,10238.576171875,30 anos
Jaguari,13,2028,quantidade_produzida,arroz,ssp370,12001.5654296875,30 anos
Jaguari,13,2029,quantidade_produzida,arroz,ssp370,12490.18359375,30 anos
Jaguari,13,2030,quantidade_produzida,arroz,ssp370,10225.0009765625,30 anos
Jaguari,13,2031,quantidade_produzida,arroz,ssp370,11378.275390625,30 anos
Jaguari,13,2032,quantidade_produzida,arroz,ssp370,12344.3037109375,30 anos
Jaguari,13,2033,quantidade_produzida,arroz,ssp370,10964.17578125,30 anos
Jaguari,13,2034,quantidade_produzida,arroz,ssp370,11601.771484375,30 anos
Jari,14,2025,quantidade_produzida,arroz,ssp370,208.32504272460932,30 anos
Jari,14,2026,quantidade_produzida,arroz,ssp370,199.01852416992188,30 anos
Jari,14,2027,quantidade_produzida,arroz,ssp370,128.86737060546875,30 anos
Jari,14,2028,quantidade_produzida,arroz,ssp370,185.56466674804688,30 anos
Jari,14,2029,quantidade_produzida,arroz,ssp370,220.3843688964844,30 anos
Jari,14,2030,quantidade_produzida,arroz,ssp370,173.9626007080078,30 anos
Jari,14,2031,quantidade_produzida,arroz,ssp370,198.61529541015625,30 anos
Jari,14,2032,quantidade_produzida,arroz,ssp370,253.5035400390625,30 anos
Jari,14,2033,quantidade_produzida,arroz,ssp370,196.6527862548828,30 anos
Jari,14,2034,quantidade_produzida,arroz,ssp370,249.45474243164065,30 anos
Julio de Castilhos,15,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Julio de Castilhos,15,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Lavras do Sul,16,2025,quantidade_produzida,arroz,ssp370,12982.3759765625,30 anos
Lavras do Sul,16,2026,quantidade_produzida,arroz,ssp370,12334.1708984375,30 anos
Lavras do Sul,16,2027,quantidade_produzida,arroz,ssp370,9326.27734375,30 anos
Lavras do Sul,16,2028,quantidade_produzida,arroz,ssp370,10880.359375,30 anos
Lavras do Sul,16,2029,quantidade_produzida,arroz,ssp370,11900.111328125,30 anos
Lavras do Sul,16,2030,quantidade_produzida,arroz,ssp370,9352.349609375,30 anos
Lavras do Sul,16,2031,quantidade_produzida,arroz,ssp370,10641.90625,30 anos
Lavras do Sul,16,2032,quantidade_produzida,arroz,ssp370,12708.9326171875,30 anos
Lavras do Sul,16,2033,quantidade_produzida,arroz,ssp370,9800.2919921875,30 anos
Lavras do Sul,16,2034,quantidade_produzida,arroz,ssp370,10475.8037109375,30 anos
Mata,17,2025,quantidade_produzida,arroz,ssp370,9123.732421875,30 anos
Mata,17,2026,quantidade_produzida,arroz,ssp370,8725.6572265625,30 anos
Mata,17,2027,quantidade_produzida,arroz,ssp370,6854.52001953125,30 anos
Mata,17,2028,quantidade_produzida,arroz,ssp370,7926.9775390625,30 anos
Mata,17,2029,quantidade_produzida,arroz,ssp370,8628.6455078125,30 anos
Mata,17,2030,quantidade_produzida,arroz,ssp370,6922.3046875,30 anos
Mata,17,2031,quantidade_produzida,arroz,ssp370,7673.50927734375,30 anos
Mata,17,2032,quantidade_produzida,arroz,ssp370,8612.234375,30 anos
Mata,17,2033,quantidade_produzida,arroz,ssp370,7033.81298828125,30 anos
Mata,17,2034,quantidade_produzida,arroz,ssp370,7695.828125,30 anos
Nova Esperanca do Sul,18,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Esperanca do Sul,18,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Nova Palma,19,2025,quantidade_produzida,arroz,ssp370,1681.3221435546875,30 anos
Nova Palma,19,2026,quantidade_produzida,arroz,ssp370,1611.328369140625,30 anos
Nova Palma,19,2027,quantidade_produzida,arroz,ssp370,1361.7991943359375,30 anos
Nova Palma,19,2028,quantidade_produzida,arroz,ssp370,1546.8226318359375,30 anos
Nova Palma,19,2029,quantidade_produzida,arroz,ssp370,1744.6710205078125,30 anos
Nova Palma,19,2030,quantidade_produzida,arroz,ssp370,1508.5965576171875,30 anos
Nova Palma,19,2031,quantidade_produzida,arroz,ssp370,1623.10498046875,30 anos
Nova Palma,19,2032,quantidade_produzida,arroz,ssp370,1939.4910888671875,30 anos
Nova Palma,19,2033,quantidade_produzida,arroz,ssp370,1555.0546875,30 anos
Nova Palma,19,2034,quantidade_produzida,arroz,ssp370,1816.6591796875,30 anos
Novo Cabrais,20,2025,quantidade_produzida,arroz,ssp370,10054.189453125,30 anos
Novo Cabrais,20,2026,quantidade_produzida,arroz,ssp370,9636.5654296875,30 anos
Novo Cabrais,20,2027,quantidade_produzida,arroz,ssp370,7795.4580078125,30 anos
Novo Cabrais,20,2028,quantidade_produzida,arroz,ssp370,8699.8876953125,30 anos
Novo Cabrais,20,2029,quantidade_produzida,arroz,ssp370,10195.69921875,30 anos
Novo Cabrais,20,2030,quantidade_produzida,arroz,ssp370,8086.59716796875,30 anos
Novo Cabrais,20,2031,quantidade_produzida,arroz,ssp370,8939.08984375,30 anos
Novo Cabrais,20,2032,quantidade_produzida,arroz,ssp370,10132.2607421875,30 anos
Novo Cabrais,20,2033,quantidade_produzida,arroz,ssp370,7853.65478515625,30 anos
Novo Cabrais,20,2034,quantidade_produzida,arroz,ssp370,8867.4873046875,30 anos
Paraiso do Sul,21,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Paraiso do Sul,21,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Pinhal Grande,22,2025,quantidade_produzida,arroz,ssp370,1404.2373046875,30 anos
Pinhal Grande,22,2026,quantidade_produzida,arroz,ssp370,1340.9716796875,30 anos
Pinhal Grande,22,2027,quantidade_produzida,arroz,ssp370,1081.0413818359375,30 anos
Pinhal Grande,22,2028,quantidade_produzida,arroz,ssp370,1290.0885009765625,30 anos
Pinhal Grande,22,2029,quantidade_produzida,arroz,ssp370,1438.0885009765625,30 anos
Pinhal Grande,22,2030,quantidade_produzida,arroz,ssp370,1252.8272705078125,30 anos
Pinhal Grande,22,2031,quantidade_produzida,arroz,ssp370,1332.908935546875,30 anos
Pinhal Grande,22,2032,quantidade_produzida,arroz,ssp370,1561.53076171875,30 anos
Pinhal Grande,22,2033,quantidade_produzida,arroz,ssp370,1244.661865234375,30 anos
Pinhal Grande,22,2034,quantidade_produzida,arroz,ssp370,1470.3544921875,30 anos
Quevedos,23,2025,quantidade_produzida,arroz,ssp370,25.590761184692383,30 anos
Quevedos,23,2026,quantidade_produzida,arroz,ssp370,27.32196617126465,30 anos
Quevedos,23,2027,quantidade_produzida,arroz,ssp370,20.77165985107422,30 anos
Quevedos,23,2028,quantidade_produzida,arroz,ssp370,26.99970245361328,30 anos
Quevedos,23,2029,quantidade_produzida,arroz,ssp370,31.31495475769043,30 anos
Quevedos,23,2030,quantidade_produzida,arroz,ssp370,27.10702514648437,30 anos
Quevedos,23,2031,quantidade_produzida,arroz,ssp370,29.12594223022461,30 anos
Quevedos,23,2032,quantidade_produzida,arroz,ssp370,36.45920181274414,30 anos
Quevedos,23,2033,quantidade_produzida,arroz,ssp370,29.694149017333984,30 anos
Quevedos,23,2034,quantidade_produzida,arroz,ssp370,36.63817596435547,30 anos
Restinga Seca,24,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Restinga Seca,24,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Santa Margarida do Sul,25,2025,quantidade_produzida,arroz,ssp370,37855.078125,30 anos
Santa Margarida do Sul,25,2026,quantidade_produzida,arroz,ssp370,35680.08984375,30 anos
Santa Margarida do Sul,25,2027,quantidade_produzida,arroz,ssp370,26527.91015625,30 anos
Santa Margarida do Sul,25,2028,quantidade_produzida,arroz,ssp370,31221.197265625,30 anos
Santa Margarida do Sul,25,2029,quantidade_produzida,arroz,ssp370,33904.05078125,30 anos
Santa Margarida do Sul,25,2030,quantidade_produzida,arroz,ssp370,26152.484375,30 anos
Santa Margarida do Sul,25,2031,quantidade_produzida,arroz,ssp370,30108.625,30 anos
Santa Margarida do Sul,25,2032,quantidade_produzida,arroz,ssp370,35793.48046875,30 anos
Santa Margarida do Sul,25,2033,quantidade_produzida,arroz,ssp370,27115.17578125,30 anos
Santa Margarida do Sul,25,2034,quantidade_produzida,arroz,ssp370,28694.7265625,30 anos
Santa Maria,26,2025,quantidade_produzida,arroz,ssp370,70336.6328125,30 anos
Santa Maria,26,2026,quantidade_produzida,arroz,ssp370,64856.72265625,30 anos
Santa Maria,26,2027,quantidade_produzida,arroz,ssp370,48114.73046875,30 anos
Santa Maria,26,2028,quantidade_produzida,arroz,ssp370,57791.1484375,30 anos
Santa Maria,26,2029,quantidade_produzida,arroz,ssp370,61934.49609375,30 anos
Santa Maria,26,2030,quantidade_produzida,arroz,ssp370,47241.09375,30 anos
Santa Maria,26,2031,quantidade_produzida,arroz,ssp370,54451.375,30 anos
Santa Maria,26,2032,quantidade_produzida,arroz,ssp370,61554.21875,30 anos
Santa Maria,26,2033,quantidade_produzida,arroz,ssp370,48139.1484375,30 anos
Santa Maria,26,2034,quantidade_produzida,arroz,ssp370,53064.43359375,30 anos
Santana da Boa Vista,27,2025,quantidade_produzida,arroz,ssp370,3018.49853515625,30 anos
Santana da Boa Vista,27,2026,quantidade_produzida,arroz,ssp370,2918.4453125,30 anos
Santana da Boa Vista,27,2027,quantidade_produzida,arroz,ssp370,2455.08056640625,30 anos
Santana da Boa Vista,27,2028,quantidade_produzida,arroz,ssp370,2847.36962890625,30 anos
Santana da Boa Vista,27,2029,quantidade_produzida,arroz,ssp370,3159.405029296875,30 anos
Santana da Boa Vista,27,2030,quantidade_produzida,arroz,ssp370,2664.72998046875,30 anos
Santana da Boa Vista,27,2031,quantidade_produzida,arroz,ssp370,3137.5361328125,30 anos
Santana da Boa Vista,27,2032,quantidade_produzida,arroz,ssp370,3647.499267578125,30 anos
Santana da Boa Vista,27,2033,quantidade_produzida,arroz,ssp370,2981.73828125,30 anos
Santana da Boa Vista,27,2034,quantidade_produzida,arroz,ssp370,3360.241455078125,30 anos
Santiago,28,2025,quantidade_produzida,arroz,ssp370,661.0327758789062,30 anos
Santiago,28,2026,quantidade_produzida,arroz,ssp370,656.2498779296875,30 anos
Santiago,28,2027,quantidade_produzida,arroz,ssp370,511.5405883789063,30 anos
Santiago,28,2028,quantidade_produzida,arroz,ssp370,583.8160400390625,30 anos
Santiago,28,2029,quantidade_produzida,arroz,ssp370,648.9052734375,30 anos
Santiago,28,2030,quantidade_produzida,arroz,ssp370,566.4078369140625,30 anos
Santiago,28,2031,quantidade_produzida,arroz,ssp370,570.3006591796875,30 anos
Santiago,28,2032,quantidade_produzida,arroz,ssp370,635.0899047851562,30 anos
Santiago,28,2033,quantidade_produzida,arroz,ssp370,582.0771484375,30 anos
Santiago,28,2034,quantidade_produzida,arroz,ssp370,663.4775390625,30 anos
Sao Francisco de Assis,29,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Francisco de Assis,29,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Gabriel,30,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2030,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2031,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2032,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2033,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Joao do Polesine,31,2034,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2025,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2026,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2027,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2028,quantidade_produzida,arroz,ssp370,0.0,30 anos
Sao Martinho da Serra,32,2029,quantidade_produzida,arroz,ssp370,0.0,30 anos
